,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100
8 Nov 2021,0.0183,0.1017,2.9618,0.2380,5.5970,113.1318,2.4476,3.4881,0.2645
9 Nov 2021,0.0183,0.1016,2.9687,0.2366,5.6144,113.0365,2.4381,3.5059,0.2640
10 Nov 2021,0.0183,0.1016,2.9520,0.2359,5.6009,113.0161,2.4223,3.5042,0.2642
11 Nov 2021,0.0184,0.1019,2.9333,0.2356,5.5897,113.3224,2.4131,3.4972,0.2651
12 Nov 2021,0.0184,0.1021,2.9183,0.2357,5.6043,113.4684,2.3987,3.4957,0.2651
15 Nov 2021,0.0184,0.1019,2.9311,0.2351,5.5905,113.2165,2.3678,3.4915,0.2648
16 Nov 2021,0.0184,0.1020,2.9360,0.2351,5.5904,113.2846,2.3764,3.4914,0.2643
17 Nov 2021,0.0184,0.1024,2.9196,0.2373,5.6097,113.7883,2.3938,3.5120,0.2660
18 Nov 2021,0.0184,0.1024,2.9359,0.2373,5.6337,113.7951,2.3868,3.5171,0.2659
19 Nov 2021,0.0185,0.1025,2.9438,0.2375,5.6356,113.8836,2.3876,3.5215,0.2664
22 Nov 2021,0.0185,0.1026,2.9278,0.2375,5.6349,114.0197,2.3952,3.5257,0.2668
23 Nov 2021,0.0185,0.1027,2.9070,0.2369,5.6263,114.0878,2.3912,3.5202,0.2666
24 Nov 2021,0.0186,0.1032,2.9091,0.2379,5.6490,114.6171,2.4020,3.5353,0.2678
25 Nov 2021,0.0186,0.1036,2.9068,0.2381,5.6715,115.0935,2.4068,3.5513,0.2689
26 Nov 2021,0.0187,0.1040,2.8947,0.2384,5.6875,115.5019,2.4166,3.5584,0.2699
29 Nov 2021,0.0187,0.1039,2.8977,0.2379,5.6625,115.4202,2.4068,3.5388,0.2699
30 Nov 2021,0.0186,0.1036,2.8859,0.2372,5.6395,115.0663,2.3946,3.5172,0.2689
1 Dec 2021,0.0185,0.1030,2.8813,0.2356,5.6087,114.4810,2.3879,3.4964,0.2670
2 Dec 2021,0.0186,0.1036,2.8829,0.2379,5.6345,115.0663,2.4100,3.5263,0.2690
3 Dec 2021,0.0186,0.1036,2.8705,0.2380,5.6374,115.1207,2.3924,3.5238,0.2692
6 Dec 2021,0.0183,0.1034,2.8535,0.2378,5.6166,114.9982,2.3908,3.5121,0.2689
7 Dec 2021,0.0183,0.1036,2.8580,0.2389,5.6140,115.2024,2.3941,3.5064,0.2692
8 Dec 2021,0.0184,0.1033,2.8682,0.2382,5.5975,114.8757,2.3873,3.4956,0.2686
9 Dec 2021,0.0183,0.1031,2.8664,0.2377,5.5806,114.6443,2.3714,3.4879,0.2679
10 Dec 2021,0.0183,0.1031,2.8687,0.2381,5.5786,114.8213,2.3787,3.4902,0.2685
13 Dec 2021,0.0183,0.1030,2.8588,0.2376,5.5655,114.5762,2.3677,3.4715,0.2680
14 Dec 2021,0.0184,0.1037,2.8538,0.2390,5.5807,115.2569,2.3764,3.4921,0.2695
15 Dec 2021,0.0184,0.1034,2.8497,0.2389,5.5653,115.2433,2.3761,3.4871,0.2690
16 Dec 2021,0.0184,0.1036,2.8621,0.2388,5.5499,115.1888,2.3746,3.4687,0.2695
17 Dec 2021,0.0184,0.1030,2.8530,0.2377,5.5260,114.6307,2.3628,3.4585,0.2675
20 Dec 2021,0.0184,0.1034,2.8407,0.2386,5.5518,115.0527,2.3702,3.4712,0.2692
21 Dec 2021,0.0184,0.1031,2.8310,0.2380,5.5611,114.6579,2.3630,3.4675,0.2683
22 Dec 2021,0.0183,0.1030,2.8409,0.2379,5.5710,114.6187,2.3576,3.4802,0.2679
23 Dec 2021,0.0183,0.1029,2.8634,0.2377,5.5764,114.5097,2.3543,3.4792,0.2681
24 Dec 2021,0.0183,0.1028,2.8613,0.2374,5.5942,114.3736,2.3535,3.4896,0.2674
27 Dec 2021,0.0183,0.1025,2.8567,0.2366,5.5723,113.9789,2.3438,3.4876,0.2665
28 Dec 2021,0.0183,0.1024,2.8490,0.2364,5.5818,113.8972,2.3434,3.4863,0.2661
29 Dec 2021,0.0183,0.1024,2.8472,0.2363,5.5934,113.8427,2.3406,3.5006,0.2658
30 Dec 2021,0.0183,0.1021,2.8535,0.2357,5.5931,113.5432,2.3354,3.4875,0.2655
31 Dec 2021,0.0183,0.1022,2.8497,0.2360,5.6109,113.6930,2.3428,3.5073,0.2658
3 Jan 2022,0.0183,0.1021,2.8492,0.2357,5.6084,113.5569,2.3672,3.5070,0.2655
4 Jan 2022,0.0184,0.1023,2.8378,0.2363,5.6124,113.8427,2.3686,3.5190,0.2655
5 Jan 2022,0.0184,0.1025,2.8529,0.2368,5.6190,114.0878,2.3722,3.5129,0.2664
6 Jan 2022,0.0185,0.1028,2.8443,0.2375,5.6424,114.4008,2.3787,3.5315,0.2674
7 Jan 2022,0.0185,0.1028,2.8388,0.2375,5.6482,114.4145,2.3730,3.5259,0.2674
10 Jan 2022,0.0185,0.1028,2.8451,0.2374,5.6651,114.3789,2.3769,3.5336,0.2675
11 Jan 2022,0.0185,0.1026,2.8387,0.2369,5.6706,114.1490,2.3725,3.5391,0.2665
12 Jan 2022,0.0184,0.1023,2.8410,0.2364,5.6703,113.8700,2.3673,3.5368,0.2662
13 Jan 2022,0.0184,0.1023,2.8661,0.2362,5.6578,113.7883,2.3714,3.5340,0.2662
14 Jan 2022,0.0184,0.1022,2.8646,0.2361,5.6462,113.7611,2.3691,3.5347,0.2663
17 Jan 2022,0.0184,0.1024,2.8469,0.2365,5.6404,113.9229,2.3755,3.5268,0.2668
19 Jan 2022,0.0184,0.1026,2.8425,0.2369,5.6142,114.1422,2.3798,3.5137,0.2664
20 Jan 2022,0.0185,0.1025,2.8325,0.2365,5.6252,113.9516,2.3742,3.5146,0.2664
21 Jan 2022,0.0185,0.1025,2.8184,0.2366,5.6174,113.9789,2.3708,3.5119,0.2660
24 Jan 2022,0.0185,0.1025,2.8101,0.2364,5.6243,113.8972,2.3770,3.5135,0.2663
25 Jan 2022,0.0185,0.1026,2.7978,0.2367,5.6113,114.0197,2.3735,3.5103,0.2666
26 Jan 2022,0.0185,0.1027,2.8001,0.2368,5.6047,114.0878,2.3742,3.5023,0.2662
27 Jan 2022,0.0186,0.1030,2.7782,0.2375,5.5964,114.4281,2.3733,3.5127,0.2670
28 Jan 2022,0.0185,0.1028,2.7560,0.2369,5.5800,114.1286,2.3690,3.4898,0.2663
31 Jan 2022,0.0185,0.1027,2.7492,0.2367,5.5876,114.0469,2.3700,3.4888,0.2666
3 Feb 2022,0.0185,0.1025,2.7734,0.2363,5.5857,113.8427,2.3702,3.4919,0.2662
4 Feb 2022,0.0185,0.1025,2.7902,0.2362,5.5934,113.7883,2.3761,3.4892,0.2656
7 Feb 2022,0.0185,0.1026,2.7670,0.2365,5.6021,113.9569,2.3984,3.5021,0.2664
8 Feb 2022,0.0184,0.1026,2.7823,0.2366,5.6066,113.9789,2.3988,3.5028,0.2665
9 Feb 2022,0.0184,0.1026,2.7857,0.2365,5.6068,113.9380,2.3997,3.4990,0.2661
10 Feb 2022,0.0184,0.1025,2.7956,0.2365,5.5907,113.9380,2.3983,3.4962,0.2660
11 Feb 2022,0.0185,0.1026,2.7860,0.2367,5.5580,114.0265,2.3906,3.4928,0.2666
14 Feb 2022,0.0184,0.1027,2.7749,0.2369,5.5449,114.1286,2.4030,3.4755,0.2669
15 Feb 2022,0.0184,0.1026,2.7736,0.2366,5.5353,113.9773,2.3737,3.4606,0.2660
16 Feb 2022,0.0184,0.1027,2.7798,0.2367,5.5667,114.0469,2.3747,3.4753,0.2665
17 Feb 2022,0.0184,0.1026,2.7916,0.2365,5.5679,113.9380,2.3745,3.4839,0.2664
18 Feb 2022,0.0183,0.1026,2.8078,0.2365,5.5760,113.9244,2.3763,3.4817,0.2659
21 Feb 2022,0.0183,0.1026,2.8123,0.2366,5.6127,113.9789,2.3747,3.5044,0.2665
22 Feb 2022,0.0183,0.1026,2.8051,0.2365,5.5966,113.9244,2.3736,3.5100,0.2663
23 Feb 2022,0.0183,0.1026,2.8298,0.2365,5.6068,113.9244,2.3708,3.4926,0.2663
24 Feb 2022,0.0184,0.1029,2.8197,0.2371,5.5917,114.2375,2.3774,3.5173,0.2669
25 Feb 2022,0.0184,0.1030,2.8160,0.2372,5.5760,114.2919,2.3751,3.4680,0.2666
28 Feb 2022,0.0184,0.1030,2.8054,0.2374,5.5466,114.3736,2.3681,3.4872,0.2674
1 Mar 2022,0.0184,0.1029,2.8329,0.2371,5.5699,114.2103,2.3617,3.4799,0.2670
2 Mar 2022,0.0184,0.1028,2.8395,0.2369,5.5287,114.1286,2.3600,3.4774,0.2668
3 Mar 2022,0.0184,0.1028,2.8378,0.2368,5.5326,114.0878,2.3585,3.4595,0.2661
4 Mar 2022,0.0183,0.1026,2.8481,0.2365,5.5052,113.9448,2.3480,3.4456,0.2660
7 Mar 2022,0.0183,0.1019,2.8802,0.2362,5.4421,113.7731,2.3590,3.4292,0.2658
8 Mar 2022,0.0183,0.1026,2.8564,0.2362,5.4250,113.8087,2.3471,3.3946,0.2656
9 Mar 2022,0.0183,0.1027,2.8471,0.2363,5.4366,113.8563,2.3331,3.3985,0.2657
10 Mar 2022,0.0183,0.1028,2.8593,0.2364,5.4833,113.9108,2.3342,3.4154,0.2658
11 Mar 2022,0.0183,0.1031,2.8731,0.2369,5.4948,114.1422,2.3390,3.4338,0.2667
14 Mar 2022,0.0184,0.1034,2.8534,0.2377,5.4861,114.4961,2.3472,3.4317,0.2670
15 Mar 2022,0.0184,0.1036,2.8388,0.2378,5.5060,114.5574,2.3442,3.4348,0.2673
16 Mar 2022,0.0184,0.1036,2.8414,0.2373,5.4956,114.3328,2.3386,3.4258,0.2673
17 Mar 2022,0.0183,0.1036,2.8672,0.2368,5.5114,114.0741,2.3323,3.4336,0.2665
18 Mar 2022,0.0184,0.1039,2.8933,0.2375,5.5244,114.4281,2.3379,3.4655,0.2674
21 Mar 2022,0.0184,0.1037,2.9001,0.2374,5.5249,114.3464,2.3237,3.4631,0.2667
22 Mar 2022,0.0184,0.1040,2.9012,0.2381,5.5164,114.7139,2.3205,3.4596,0.2313
23 Mar 2022,0.0184,0.1040,2.9355,0.2385,5.5467,114.8773,2.3159,3.4617,0.2276
24 Mar 2022,0.0185,0.1041,2.9411,0.2389,5.5322,115.0815,2.3200,3.4622,0.2301
25 Mar 2022,0.0185,0.1040,2.9440,0.2386,5.5397,114.9454,2.3179,3.4553,0.2303
28 Mar 2022,0.0184,0.1037,2.9287,0.2381,5.5193,114.7276,2.3129,3.4562,0.2305
29 Mar 2022,0.0185,0.1039,2.9130,0.2385,5.5593,114.9454,2.3128,3.4648,0.2307
30 Mar 2022,0.0184,0.1035,2.9263,0.2376,5.5567,114.4825,2.3029,3.4588,0.2295
31 Mar 2022,0.0184,0.1035,2.9247,0.2376,5.5517,114.4553,2.3010,3.4611,0.2301
1 Apr 2022,0.0184,0.1036,2.9162,0.2379,5.5427,114.5914,2.2851,3.4708,0.2303
4 Apr 2022,0.0185,0.1038,2.9266,0.2384,5.5646,114.8501,2.2871,3.4786,0.2312
5 Apr 2022,0.0185,0.1038,2.9297,0.2383,5.5898,114.8228,2.2978,3.4891,0.2307
6 Apr 2022,0.0184,0.1039,2.9288,0.2384,5.5910,114.8365,2.2733,3.4998,0.2313
7 Apr 2022,0.0184,0.1039,2.9097,0.2384,5.5587,114.8433,2.2615,3.4800,0.2304
8 Apr 2022,0.0185,0.1040,2.9041,0.2281,5.5564,114.9045,2.2390,3.4724,0.2301
11 Apr 2022,0.0185,0.1042,2.8856,0.2285,5.5666,115.0747,2.2909,3.4805,0.2303
12 Apr 2022,0.0185,0.1043,2.8897,0.2288,5.5718,115.2448,2.3085,3.4831,0.2296
13 Apr 2022,0.0185,0.1042,2.8945,0.2285,5.5533,115.0679,2.3207,3.4696,0.2285
14 Apr 2022,0.0185,0.1042,2.8851,0.2286,5.5531,115.1223,2.3375,3.4691,0.2297
15 Apr 2022,0.0185,0.1044,2.8674,0.2289,5.5481,115.2857,2.3382,3.4740,0.2302
18 Apr 2022,0.0185,0.1047,2.8586,0.2296,5.5592,115.6600,2.3439,3.4752,0.2308
20 Apr 2022,0.0186,0.1051,2.8813,0.2306,5.5883,116.1433,2.3116,3.4923,0.2310
21 Apr 2022,0.0187,0.1057,2.9068,0.2317,5.6139,116.7150,2.3092,3.5092,0.2319
22 Apr 2022,0.0188,0.1062,2.8869,0.2328,5.6468,117.2731,2.3078,3.5293,0.2318
25 Apr 2022,0.0189,0.1073,2.8702,0.2350,5.6743,118.3605,2.3468,3.5464,0.2340
26 Apr 2022,0.0189,0.1073,2.8853,0.2350,5.6846,118.3757,2.3424,3.5530,0.2343
27 Apr 2022,0.0190,0.1074,2.8594,0.2355,5.6797,118.6072,2.3466,3.5498,0.2353
28 Apr 2022,0.0190,0.1075,2.8348,0.2358,5.6896,118.7433,2.3538,3.5561,0.2358
29 Apr 2022,0.0190,0.1074,2.8351,0.2356,5.6905,118.6752,2.3530,3.5565,0.2358
5 May 2022,0.0189,0.1067,2.8380,0.2344,5.6967,118.0627,2.3352,3.5599,0.2347
6 May 2022,0.0190,0.1076,2.8102,0.2363,5.7010,119.0428,2.3546,3.5626,0.2366
9 May 2022,0.0191,0.1078,2.7816,0.2367,5.6594,119.2333,2.3483,3.5371,0.2365
10 May 2022,0.0191,0.1076,2.7733,0.2366,5.6657,119.1653,2.3245,3.5415,0.2369
11 May 2022,0.0190,0.1077,2.7647,0.2369,5.6763,119.3422,2.3138,3.5474,0.2372
12 May 2022,0.0190,0.1077,2.7475,0.2371,5.6558,119.4239,2.2996,3.5351,0.2386
13 May 2022,0.0190,0.1080,2.7486,0.2377,5.6869,119.7098,2.2943,3.5543,0.2401
17 May 2022,0.0190,0.1079,2.7801,0.2376,5.6542,119.6553,2.2669,3.5338,0.2404
18 May 2022,0.0190,0.1079,2.7883,0.2375,5.6703,119.6417,2.2336,3.5440,0.2404
19 May 2022,0.0190,0.1081,2.7901,0.2380,5.6673,119.8527,2.2256,3.5422,0.2411
20 May 2022,0.0190,0.1080,2.8005,0.2377,5.6713,119.7234,2.1977,3.5447,0.2406
23 May 2022,0.0189,0.1078,2.8319,0.2372,5.6498,119.4784,2.1888,3.5311,0.2401
24 May 2022,0.0189,0.1078,2.8275,0.2373,5.6609,119.5328,2.1848,3.5382,0.2386
25 May 2022,0.0189,0.1078,2.8578,0.2374,5.6677,119.5873,2.1902,3.5413,0.2372
26 May 2022,0.0190,0.1079,2.8480,0.2377,5.6719,119.7234,2.1738,3.5449,0.2364
27 May 2022,0.0189,0.1075,2.8563,0.2369,5.6481,119.3150,2.1629,3.5289,0.2356
30 May 2022,0.0188,0.1072,2.8631,0.2362,5.6403,118.9883,2.1842,3.5250,0.2350
31 May 2022,0.0189,0.1074,2.8622,0.2365,5.6358,119.1244,2.2018,3.5221,0.2352
1 Jun 2022,0.0189,0.1077,2.8531,0.2371,5.6547,119.4375,2.2034,3.5342,0.2358
2 Jun 2022,0.0189,0.1079,2.8449,0.2375,5.6611,119.6009,2.2215,3.5380,0.2358
3 Jun 2022,0.0189,0.1077,2.8750,0.2371,5.6613,119.4103,2.2191,3.5374,0.2354
7 Jun 2022,0.0190,0.1079,2.8451,0.2377,5.6584,119.7098,2.1953,3.5364,0.2357
8 Jun 2022,0.0189,0.1079,2.8380,0.2374,5.6540,119.5873,2.1670,3.5335,0.2351
9 Jun 2022,0.0189,0.1078,2.8335,0.2374,5.6489,119.5737,2.1933,3.5305,0.2350
10 Jun 2022,0.0190,0.1080,2.8154,0.2378,5.6535,119.7642,2.1782,3.5329,0.2351
13 Jun 2022,0.0190,0.1084,2.7991,0.2386,5.6460,120.1998,2.1851,3.5278,0.2364
13 Jun 2022,0.0190,0.1084,2.7991,0.2386,5.6460,120.1998,2.1851,3.5278,0.2364
14 Jun 2022,0.0191,0.1086,2.7741,0.2391,5.6685,120.4449,2.1660,3.5429,0.2363
15 Jun 2022,0.0190,0.1085,2.7547,0.2389,5.6654,120.3155,2.1414,3.5396,0.2358
16 Jun 2022,0.0189,0.1079,2.7682,0.2378,5.6374,119.7710,2.1227,3.5233,0.2344
17 Jun 2022,0.0190,0.1080,2.7867,0.2379,5.6389,119.8459,2.1202,3.5243,0.2349
20 Jun 2022,0.0189,0.1080,2.7839,0.2379,5.6490,119.8323,2.1035,3.5298,0.2343
21 Jun 2022,0.0189,0.1079,2.7918,0.2378,5.6388,119.7642,2.0929,3.5243,0.2343
22 Jun 2022,0.0189,0.1080,2.7607,0.2379,5.6310,119.8459,2.0740,3.5193,0.2348
23 Jun 2022,0.0190,0.1081,2.7577,0.2382,5.6303,119.9532,2.0820,3.5189,0.2351
24 Jun 2022,0.0189,0.1080,2.7725,0.2382,5.6323,119.9532,2.1112,3.5202,0.2347
27 Jun 2022,0.0189,0.1081,2.7789,0.2382,5.6264,119.9532,2.1147,3.5165,0.2348
28 Jun 2022,0.0189,0.1078,2.7717,0.2378,5.5997,119.7558,2.1173,3.4988,0.2343
29 Jun 2022,0.0189,0.1078,2.7507,0.2378,5.5737,119.7898,2.1279,3.4835,0.2341
30 Jun 2022,0.0189,0.1080,2.7398,0.2381,5.5808,119.9396,2.1497,3.4880,0.2343
1 Jul 2022,0.0189,0.1080,2.7265,0.2383,5.5735,120.0349,2.1547,3.4841,0.2345
4 Jul 2022,0.0189,0.1080,2.7361,0.2385,5.5838,120.1165,2.1561,3.4897,0.2346
5 Jul 2022,0.0189,0.1081,2.7430,0.2388,5.5880,120.2527,2.1586,3.4925,0.2341
6 Jul 2022,0.0189,0.1083,2.7289,0.2392,5.5836,120.4705,2.1416,3.4896,0.2346
7 Jul 2022,0.0189,0.1083,2.7350,0.2392,5.6027,120.4977,2.1304,3.5019,0.2344
8 Jul 2022,0.0190,0.1082,2.7310,0.2392,5.5854,120.4841,2.1343,3.4910,0.2343
12 Jul 2022,0.0190,0.1084,2.7134,0.2398,5.5754,120.7835,2.1389,3.4848,0.2350
13 Jul 2022,0.0189,0.1083,2.7163,0.2395,5.5691,120.6474,2.1318,3.4801,0.2347
14 Jul 2022,0.0190,0.1085,2.7226,0.2401,5.5683,120.9197,2.1124,3.4805,0.2353
15 Jul 2022,0.0190,0.1086,2.7280,0.2405,5.5659,121.1375,2.1201,3.4788,0.2357
18 Jul 2022,0.0190,0.1086,2.7476,0.2405,5.5764,121.1307,2.1104,3.4851,0.2359
19 Jul 2022,0.0190,0.1088,2.7489,0.2409,5.5745,121.3417,2.0611,3.4841,0.2356
20 Jul 2022,0.0190,0.1085,2.7864,0.2405,5.5650,121.1239,2.0063,3.4777,0.2353
21 Jul 2022,0.0190,0.1086,2.7735,0.2409,5.5706,121.3280,1.9807,3.4808,0.2352
22 Jul 2022,0.0190,0.1085,2.7720,0.2407,5.5736,121.2328,1.9574,3.4835,0.2354
25 Jul 2022,0.0190,0.1085,2.7771,0.2408,5.5813,121.3008,1.9510,3.4882,0.2350
26 Jul 2022,0.0191,0.1085,2.7928,0.2409,5.5869,121.3417,1.9408,3.4912,0.2351
27 Jul 2022,0.0191,0.1085,2.7781,0.2411,5.5839,121.4233,1.9162,3.4900,0.2352
28 Jul 2022,0.0191,0.1084,2.7948,0.2408,5.5824,121.2872,1.8867,3.4888,0.2352
29 Jul 2022,0.0190,0.1082,2.8086,0.2405,5.6051,121.1102,1.8524,3.5032,0.2351
1 Aug 2022,0.0191,0.1082,2.8009,0.2406,5.6264,121.1919,1.8541,3.5165,0.2348
2 Aug 2022,0.0191,0.1084,2.8201,0.2409,5.6458,121.3280,1.8611,3.5286,0.2349
3 Aug 2022,0.0191,0.1084,2.7901,0.2409,5.6613,121.3417,1.8692,3.5374,0.2341
4 Aug 2022,0.0190,0.1083,2.8024,0.2408,5.6051,121.2668,1.9483,3.5031,0.2335
5 Aug 2022,0.0190,0.1082,2.8017,0.2408,5.6354,121.2736,1.9741,3.5222,0.2329
8 Aug 2022,0.0191,0.1084,2.7848,0.2411,5.6141,121.4506,1.9889,3.5090,0.2334
9 Aug 2022,0.0190,0.1083,2.8009,0.2122,5.6005,121.3076,1.9861,3.4957,0.2324
10 Aug 2022,0.0191,0.1083,2.8041,0.2122,5.6046,121.3417,1.9857,3.5030,0.2326
11 Aug 2022,0.0190,0.1081,2.8421,0.2118,5.6089,121.0694,2.0072,3.5056,0.2325
12 Aug 2022,0.0190,0.1079,2.8668,0.2121,5.5741,120.8924,2.0226,3.4841,0.2319
15 Aug 2022,0.0190,0.1082,2.8638,0.2127,5.5923,121.2191,2.0280,3.4934,0.2328
16 Aug 2022,0.0191,0.1085,2.8407,0.2132,5.6130,121.5254,2.0863,3.5022,0.2331
17 Aug 2022,0.0191,0.1086,2.8331,0.2133,5.6307,121.5731,2.0905,3.5185,0.2332
18 Aug 2022,0.0191,0.1087,2.8035,0.2136,5.6158,121.7500,2.0849,3.5088,0.2338
19 Aug 2022,0.0191,0.1088,2.7948,0.2139,5.6151,121.9066,2.0822,3.5095,0.2338
22 Aug 2022,0.0191,0.1089,2.7802,0.2141,5.6107,122.0223,2.0854,3.5068,0.2338
23 Aug 2022,0.0192,0.1090,2.7787,0.2143,5.6189,122.1720,2.0713,3.5118,0.2341
24 Aug 2022,0.0191,0.1090,2.7764,0.2143,5.6189,122.1720,2.0666,3.5119,0.2341
25 Aug 2022,0.0191,0.1088,2.7818,0.2139,5.6101,121.9270,2.0403,3.5061,0.2333
26 Aug 2022,0.0191,0.1087,2.7767,0.2137,5.6033,121.8113,2.0636,3.5013,0.2331
29 Aug 2022,0.0192,0.1090,2.7449,0.2144,5.6081,122.1856,2.0340,3.5052,0.2337
30 Aug 2022,0.0191,0.1089,2.7557,0.2142,5.6155,122.0903,2.0132,3.5098,0.2334
1 Sep 2022,0.0191,0.1088,2.7294,0.2141,5.6284,122.0359,2.0494,3.5183,0.2330
2 Sep 2022,0.0191,0.1088,2.7198,0.2142,5.6287,122.0767,2.0555,3.5180,0.2332
5 Sep 2022,0.0191,0.1084,2.7328,0.2143,5.6191,122.1584,2.0461,3.5119,0.2336
6 Sep 2022,0.0191,0.1088,2.7416,0.2145,5.6266,122.2809,2.0449,3.5168,0.2335
7 Sep 2022,0.0191,0.1091,2.7021,0.2151,5.6367,122.6076,2.0241,3.5230,0.2339
8 Sep 2022,0.0191,0.1090,2.7194,0.2149,5.6435,122.5123,2.0033,3.5272,0.2335
9 Sep 2022,0.0191,0.1089,2.7451,0.2148,5.6460,122.4170,2.0130,3.5287,0.2327
12 Sep 2022,0.0191,0.1092,2.7497,0.2151,5.6549,122.6212,1.9593,3.5345,0.2331
13 Sep 2022,0.0191,0.1093,2.7633,0.2153,5.6872,122.7165,1.9471,3.5543,0.2328
14 Sep 2022,0.0192,0.1098,2.7136,0.2162,5.6880,123.2202,1.9317,3.5551,0.2339
15 Sep 2022,0.0192,0.1099,2.7229,0.2165,5.7029,123.3971,1.9353,3.5643,0.2340
19 Sep 2022,0.0192,0.1101,2.7141,0.2171,5.7019,123.7511,1.9009,3.5637,0.2337
20 Sep 2022,0.0192,0.1103,2.7087,0.2175,5.7163,123.9825,1.8995,3.5729,0.2345
21 Sep 2022,0.0193,0.1105,2.6914,0.2181,5.7211,124.3092,1.9105,3.5757,0.2349
22 Sep 2022,0.0193,0.1106,2.6588,0.2182,5.6810,124.4045,1.9069,3.5504,0.2346
23 Sep 2022,0.0193,0.1106,2.6634,0.2183,5.6326,124.4181,1.9082,3.5204,0.2345
26 Sep 2022,0.0194,0.1113,2.6287,0.2196,5.6426,125.1804,1.9170,3.5269,0.2359
27 Sep 2022,0.0194,0.1117,2.6182,0.2203,5.6682,125.5479,1.9255,3.5423,0.2364
28 Sep 2022,0.0195,0.1118,2.5823,0.2206,5.6410,125.7521,1.9782,3.5257,0.2370
29 Sep 2022,0.0195,0.1125,2.6429,0.2219,5.6888,126.4872,2.0030,3.5555,0.2379
30 Sep 2022,0.0194,0.1123,2.6535,0.2217,5.6904,126.3510,2.0222,3.5555,0.2375
3 Oct 2022,0.0195,0.1125,2.6177,0.2221,5.6857,126.5825,2.0384,3.5528,0.2380
4 Oct 2022,0.0194,0.1124,2.6565,0.2219,5.6968,126.4599,2.0240,3.5588,0.2368
5 Oct 2022,0.0194,0.1122,2.6650,0.2215,5.6937,126.2694,2.0209,3.5557,0.2359
6 Oct 2022,0.0194,0.1119,2.6843,0.2212,5.6729,126.0652,2.0741,3.5453,0.2355
7 Oct 2022,0.0195,0.1124,2.6341,0.2221,5.6532,126.6233,2.0960,3.5333,0.2368
11 Oct 2022,0.0195,0.1128,2.5925,0.2231,5.6722,127.1950,2.1456,3.5444,0.2376
12 Oct 2022,0.0196,0.1131,2.6131,0.2238,5.6921,127.5489,2.1575,3.5569,0.2380
13 Oct 2022,0.0194,0.1131,2.6290,0.2239,5.6980,127.6306,2.1519,3.5612,0.2382
14 Oct 2022,0.0195,0.1133,2.6626,0.2244,5.7129,127.9029,2.1416,3.5706,0.2390
17 Oct 2022,0.0194,0.1139,2.6335,0.2253,5.7259,128.4201,2.1490,3.5786,0.2399
18 Oct 2022,0.0194,0.1137,2.6779,0.2253,5.7444,128.4474,2.1470,3.5903,0.2397
19 Oct 2022,0.0193,0.1137,2.6900,0.2255,5.7333,128.5290,2.1493,3.5833,0.2401
20 Oct 2022,0.0193,0.1138,2.6607,0.2258,5.6955,128.7332,2.1396,3.5582,0.2403
21 Oct 2022,0.0192,0.1141,2.6793,0.2263,5.7194,128.9783,2.1437,3.5747,0.2415
25 Oct 2022,0.0191,0.1142,2.7104,0.2264,5.7376,129.0735,2.1450,3.5854,0.2412
26 Oct 2022,0.0190,0.1138,2.7179,0.2257,5.7338,128.6652,2.1531,3.5703,0.2398
27 Oct 2022,0.0190,0.1135,2.7526,0.2251,5.7286,128.2976,2.1348,3.5797,0.2391
28 Oct 2022,0.0190,0.1137,2.7703,0.2255,5.7375,128.5427,2.1328,3.5853,0.2040
31 Oct 2022,0.0190,0.1138,2.7515,0.2257,5.7398,128.6788,2.1351,3.5872,0.1982
1 Nov 2022,0.0190,0.1139,2.7662,0.2260,5.7162,128.8013,2.1468,3.5726,0.1957
2 Nov 2022,0.0191,0.1141,2.7823,0.2264,5.7338,129.0735,2.1526,3.5837,0.1959
3 Nov 2022,0.0191,0.1142,2.7698,0.2267,5.7275,129.2097,2.1439,3.5792,0.1971
4 Nov 2022,0.0191,0.1143,2.7553,0.2267,5.7424,129.2233,2.1417,3.5885,0.1957
7 Nov 2022,0.0191,0.1142,2.7966,0.2266,5.7676,129.1552,2.1418,3.6046,0.1956
8 Nov 2022,0.0191,0.1141,2.8147,0.2265,5.7938,129.1144,2.1411,3.6180,0.1950
9 Nov 2022,0.0190,0.1135,2.8049,0.2253,5.7895,128.4474,2.1296,3.6188,0.1938
10 Nov 2022,0.0189,0.1132,2.7639,0.2248,5.7670,128.1139,2.1245,3.6046,0.1929
11 Nov 2022,0.0187,0.1117,2.7922,0.2217,5.7497,126.3783,2.0957,3.5936,0.1903
14 Nov 2022,0.0185,0.1104,2.7975,0.2190,5.6776,124.8537,2.0699,3.5482,0.1880
15 Nov 2022,0.0185,0.1107,2.8048,0.2192,5.6526,124.9558,2.0721,3.5319,0.1876
16 Nov 2022,0.0183,0.1092,2.7876,0.2168,5.5683,123.6013,2.0451,3.4803,0.1856
17 Nov 2022,0.0183,0.1096,2.7892,0.2173,5.5803,123.8736,2.0454,3.4875,0.1858
21 Nov 2022,0.0184,0.1099,2.8009,0.2178,5.5696,124.1322,2.0333,3.4817,0.1863
22 Nov 2022,0.0184,0.1103,2.8011,0.2186,5.6032,124.6087,2.0388,3.5018,0.1866
23 Nov 2022,0.0184,0.1103,2.8194,0.2185,5.5936,124.5270,2.0386,3.4963,0.1866
